WKT,identificatie,rdf_seealso,bouwjaar,status,gebruiksdoel,oppervlakte_min,oppervlakte_max,aantal_verblijfsobjecten,fuuid
"POLYGON ((4.20854071001296 51.6910981463688,4.20862790684811 51.6910822408678,4.20865814676512 51.6911406790352,4.20856948234629 51.6911568394689,4.20854071001296 51.6910981463688))","0580100000241899",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241899,"1967",Pand in gebruik,woonfunctie,"76","76","1",pand.8eb9e289-d8ce-45a5-bf47-13c2b886f652
"POLYGON ((4.20639163600565 51.6918869381389,4.20647032217411 51.6918996063413,4.20644987890215 51.6919480324017,4.20648934336302 51.6919893406232,4.20645110944529 51.6920039583156,4.20645236755309 51.6920050766849,4.20642044150698 51.692016863405,4.20637851340469 51.6919729683669,4.20638368346306 51.6919710608247,4.20637778376132 51.6919366441977,4.20637086881622 51.6919361340009,4.20639163600565 51.6918869381389))","0580100000241900",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241900,"1984",Pand in gebruik,woonfunctie,"108","108","1",pand.2d02d85f-c8f9-4a56-8893-7080d4c65b3e
"POLYGON ((4.21171438724326 51.6931726561911,4.2117396114729 51.6931588051448,4.21176159533291 51.6931739120689,4.21173555780314 51.6931878897967,4.21171438724326 51.6931726561911))","0580100000244147",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000244147,"1955",Pand in gebruik,,,,"0",pand.51e2050f-4f36-46eb-be2f-cbad368e023d
"POLYGON ((4.21132259813757 51.6928685344673,4.2113492961328 51.6928881295173,4.21130153236376 51.6929132694729,4.21127483414093 51.6928936833991,4.21132259813757 51.6928685344673))","0580100000244148",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000244148,"1955",Pand in gebruik,,,,"0",pand.d9dfd5a3-e96d-4a25-b8a1-1ee4bea1d696
"POLYGON ((4.21130984706015 51.6928226598833,4.21133793949361 51.6928431408991,4.2112943663773 51.6928662104399,4.21124576211594 51.6928307630245,4.2112880006268 51.6928083992459,4.2113085124642 51.6928233656277,4.21130984706015 51.6928226598833))","0580100000244149",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000244149,"1954",Pand in gebruik,,,,"0",pand.8ab111ce-55ca-4033-b260-9fe32033201d
"POLYGON ((4.21133793949361 51.6928431408991,4.21130984706015 51.6928226598833,4.2113525697368 51.6928000312638,4.21138066217573 51.6928205122694,4.21133793949361 51.6928431408991))","0580100000244150",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000244150,"1954",Pand in gebruik,,,,"0",pand.1abe0b32-ecdf-4d8f-9dab-b97440007202
"POLYGON ((4.21044701077028 51.6922421030358,4.2104190811812 51.6922220639118,4.21046229775359 51.6921987933494,4.2104902273476 51.6922188324632,4.21044701077028 51.6922421030358))","0580100000244151",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000244151,"1954",Pand in gebruik,,,,"0",pand.b062aebc-5e75-48e7-a580-4e76077ef441
"POLYGON ((4.21059508996724 51.6928628639372,4.21069637542196 51.6929349149224,4.21061414149774 51.6929795656954,4.21051600880593 51.6929097576838,4.21046444286214 51.6929381401963,4.21043063231563 51.6929139608465,4.21052010865177 51.6928661378283,4.21054981375385 51.6928874442752,4.21059508996724 51.6928628639372))","0580100000244560",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000244560,"1955",Pand in gebruik,woonfunctie,"113","113","1",pand.b1e95ad2-85c0-4a64-9b4f-ae5e2e20e99d
"POLYGON ((4.2104190811812 51.6922220639118,4.21044701077028 51.6922421030358,4.21044187624879 51.6922448740868,4.21046405533021 51.6922607832716,4.21044389928316 51.6922716375936,4.21042028636233 51.6922546892171,4.2104019199513 51.69226458168,4.21037542467592 51.6922455637599,4.2104190811812 51.6922220639118))","0580100000244152",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000244152,"1954",Pand in gebruik,,,,"0",pand.3a0de743-afc5-4575-9e19-d5685726be49
"POLYGON ((4.21059862394847 51.6913234181947,4.21052453316573 51.6913448234567,4.21050075692865 51.6913130410978,4.21057484767035 51.6912916358506,4.21059862394847 51.6913234181947))","0580100000244561",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000244561,"1894",Pand in gebruik,,,,"0",pand.fc519aa2-50eb-4fed-9e01-63a4a566c279
"POLYGON ((4.20826887600778 51.6929652401169,4.20832392225007 51.6930059494456,4.20821381341086 51.6930644581429,4.20819102282797 51.6930476074866,4.20820756390167 51.6930389644826,4.20817519445779 51.6930150327031,4.20826887600778 51.6929652401169))","0580100000245993",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000245993,"1978",Pand in gebruik,woonfunctie,"114","114","1",pand.776c7651-53c9-400e-a198-8a517417103c
"POLYGON ((4.20827106345133 51.6928935184807,4.20829856541245 51.6929138504621,4.20824043766884 51.6929442065262,4.20826887600778 51.6929652401169,4.20817519445779 51.6930150327031,4.20814160486516 51.6929901897001,4.20812632497334 51.6929981711937,4.2081040312055 51.6929816850938,4.20827106345133 51.6928935184807))","0580100000245994",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000245994,"1978",Pand in gebruik,woonfunctie,"127","127","1",pand.9a46458d-a6be-4430-8ef2-fbc406ebf251
"POLYGON ((4.20497089108305 51.6927914204315,4.20507893018592 51.6927524725861,4.20512081157522 51.6927975811754,4.20509066017601 51.6928083966259,4.20501263155301 51.6928363838083,4.20501253291311 51.6928362839303,4.20497089108305 51.6927914204315))","0580100000245995",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000245995,"1988",Pand in gebruik,woonfunctie,"97","97","1",pand.3154cdd8-3136-4d68-873d-e5844ad8776b
"POLYGON ((4.21332003397583 51.69189746578,4.21341996846063 51.6918672565581,4.21345943950673 51.6919157988397,4.21335970062102 51.691946270746,4.21332003397583 51.69189746578))","0580100000242242",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000242242,"1956",Pand in gebruik,woonfunctie,"83","83","1",pand.a908d48b-4b13-4597-84be-46ce827e3458
"POLYGON ((4.21328005862001 51.6918482981334,4.21337932085331 51.6918172372139,4.21341996846063 51.6918672565581,4.21332003397583 51.69189746578,4.21328005862001 51.6918482981334))","0580100000242243",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000242243,"1956",Pand in gebruik,woonfunctie,"83","83","1",pand.f294e9bb-f0aa-4838-88f9-7bf29fb59cd3
"POLYGON ((4.20872887531446 51.6928296005564,4.20887032151362 51.6928423772457,4.20886673187556 51.6928585758161,4.20884851852489 51.6928570172032,4.20884124146199 51.6928898358561,4.20867313659381 51.6928754244997,4.20867775859877 51.6928545798627,4.2087224834591 51.6928584188792,4.20872887531446 51.6928296005564))","0580100000242244",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000242244,"1985",Pand in gebruik,woonfunctie,"91","91","1",pand.72514476-9d3d-44be-bfd0-a69626b1a3b2
"POLYGON ((4.2146973065747 51.6929009122797,4.21477830984728 51.6928790252284,4.21482273253154 51.6929425388324,4.21474336063001 51.6929639837923,4.2146973065747 51.6929009122797))","0580100000242245",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000242245,"1957",Pand in gebruik,woonfunctie,"82","82","1",pand.124b6b8f-dd66-4b0b-b939-cc21c8ca24d1
"POLYGON ((4.21487011490355 51.6928399508385,4.21491349418436 51.6928281955652,4.21495246834543 51.6928837260218,4.21490764671324 51.6928958803802,4.21487011490355 51.6928399508385))","0580100000242246",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000242246,"1957",Pand in gebruik,overige gebruiksfunctie,"22","22","1",pand.36880d48-f5a0-45ed-9057-c378260c35a3
"POLYGON ((4.20949276208684 51.6927018786612,4.2095316609929 51.6927305951162,4.20955203998523 51.6927195274472,4.20956661187342 51.6927320612338,4.20945438082558 51.6927899474606,4.20942822595722 51.6927706361026,4.20937564056818 51.6927981539038,4.20934756983342 51.6927774299177,4.20949276208684 51.6927018786612))","0580100000242247",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000242247,"1980",Pand in gebruik,woonfunctie,"127","127","1",pand.0479ddb2-3201-4d29-ae4a-613ac24ee41f
"POLYGON ((4.21608844377682 51.6901295964018,4.2161848291028 51.6901049676749,4.21621812300861 51.6901552900653,4.2161217375931 51.6901799188192,4.21608844377682 51.6901295964018))","0580100000243667",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000243667,"1963",Pand in gebruik,woonfunctie,"77","77","1",pand.fec9342c-a8a6-461e-8c7e-dffc47d51198
"POLYGON ((4.20504187447418 51.6927125545769,4.20506268138748 51.6927349681959,4.20508910432956 51.6927251309119,4.20510619150657 51.6927432100871,4.20507893018592 51.6927524725861,4.20497089108305 51.6927914204315,4.20493375078645 51.6927514206302,4.20504187447418 51.6927125545769))","0580100000245996",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000245996,"1988",Pand in gebruik,woonfunctie,"105","105","1",pand.2b4bbb5f-4bf9-495b-8d66-4a496e247303
"POLYGON ((4.20547024560653 51.6927846301467,4.20554037899334 51.6928589782162,4.20546847937967 51.6928849060627,4.20542578927972 51.6928391781676,4.20538551983136 51.6928536041817,4.20533735710344 51.692801986967,4.205403095173 51.692778262333,4.20542443958525 51.6928011487539,4.20547024560653 51.6927846301467))","0580100000245997",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000245997,"1988",Pand in gebruik,woonfunctie,"144","144","1",pand.06034711-ca37-4f6a-9f0e-f1c1cc80b2d9
"POLYGON ((4.20547024560653 51.6927846301467,4.20551605159444 51.6927681115215,4.20549464977884 51.6927452065596,4.20556056332214 51.692721402705,4.20560894007582 51.6927731388475,4.2056185366208 51.6927834025768,4.20557918439708 51.6927976041886,4.20561227852482 51.6928330503254,4.20554037899334 51.6928589782162,4.20547024560653 51.6927846301467))","0580100000245998",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000245998,"1988",Pand in gebruik,woonfunctie,"144","144","1",pand.b1611306-0544-4a6b-8616-6a50d1bb1f40
"POLYGON ((4.20678146255386 51.6924492658155,4.20693946286971 51.6923924097153,4.20694747438839 51.6924007875847,4.20689997938362 51.6924183235128,4.20693016710925 51.6924498835688,4.20689908778082 51.6924613643274,4.20692353115899 51.6924869065812,4.20686013110465 51.6925103230199,4.20683574441887 51.6924848262707,4.20682075962105 51.6924903654768,4.20678146255386 51.6924492658155))","0580100000245999",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000245999,"1983",Pand in gebruik,woonfunctie,"111","111","1",pand.7971d840-acc6-4b48-a7af-0ee5c2d906ce
"POLYGON ((4.20686393419158 51.6923130190492,4.20670593796636 51.6923702796069,4.20666657044732 51.6923291162698,4.20667912923085 51.6923245324642,4.20666281532093 51.6923072883321,4.20678069336429 51.6922642311132,4.20681485522055 51.6923003528787,4.20679452734722 51.6923077799202,4.20680611161399 51.6923200322443,4.20685393749739 51.6923025626145,4.20686393419158 51.6923130190492))","0580100000246000",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000246000,"1983",Pand in gebruik,woonfunctie,"124","124","1",pand.41fe3bc6-16e4-4a44-8159-3cccacdd5e79
"POLYGON ((4.20592821346289 51.6925198855598,4.20594543541217 51.6925383525108,4.20590259634426 51.6925531573014,4.20588591413548 51.6925345160021,4.20592821346289 51.6925198855598))","0580100000246001",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000246001,"1988",Pand in gebruik,,,,"0",pand.27065ce4-8066-4626-af7a-7aae236c1aa9
"POLYGON ((4.20604388948501 51.6924587293619,4.20606074252836 51.6924769228961,4.20602005871167 51.6924911741493,4.20600346854762 51.6924728843782,4.20604388948501 51.6924587293619))","0580100000246002",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000246002,"1988",Pand in gebruik,,,,"0",pand.f726eab4-37d4-485c-98df-0e3bfd493679
"POLYGON ((4.21040336201429 51.6922085928049,4.21036294940744 51.6922302734467,4.21034025030844 51.6922137837014,4.21034331576775 51.6922121514839,4.21037409351268 51.6921955428842,4.21038062023178 51.6921920756706,4.21040336201429 51.6922085928049))","0580100000244153",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000244153,"1959",Pand in gebruik,,,,"0",pand.3abed177-57e8-4494-95aa-af8d124add50
"POLYGON ((4.21051769616308 51.6921170169234,4.21054160643663 51.6921336536426,4.21049939844773 51.6921570781962,4.21047550287153 51.6921404326268,4.21051769616308 51.6921170169234))","0580100000244154",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000244154,"1959",Pand in gebruik,,,,"0",pand.a1329231-0cdb-4042-aa62-d58bb1cb4409
